DT20,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.292478928,103.8443255,Light Showers,City
DT21,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.29886427,103.8503799,Light Showers,City
DT22,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.305403642,103.8554713,Cloudy,Kallang
DT23,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.313672233,103.8629702,Cloudy,Kallang
DT24,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.321505838,103.8718904,Cloudy,Geylang
DT25,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.326876715,103.8832341,Cloudy,Geylang
DT26,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.326076883,103.8893356,Cloudy,Geylang
DT27,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.329956826,103.8992348,Cloudy,Geylang
DT28,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.334967302,103.9084393,Cloudy,Bedok
DT29,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.334742117,103.9179554,Cloudy,Bedok
DT3,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.362344869,103.7674369,Cloudy,Bukit Panjang
DT30,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.33660783,103.9322077,Cloudy,Tampines
DT31,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.345515305,103.938408,Cloudy,Tampines
DT32,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.355077429,103.9430298,Cloudy,Tampines
DT33,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.356191483,103.9546005,Cloudy,Pasir Ris
DT34,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.341737484,103.9614367,Cloudy,Tampines
DT35,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.335382137,103.9623407,Cloudy,Tampines
DT5,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.341223176,103.77581,Cloudy,Bukit Panjang
DT6,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.335665121,103.7838201,Cloudy,Bukit Timah
DT7,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.330786387,103.7972561,Cloudy,Bukit Timah
DT8,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.325883209,103.8073292,Cloudy,Bukit Timah
DT9,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.322423979,103.8161362,Cloudy,Novena
EW1,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.372983774,103.9492348,Cloudy,Pasir Ris
EW10,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.31148891,103.8713766,Cloudy,Kallang
EW11,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.30735702,103.8628215,Cloudy,Kallang
EW12,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.300465076,103.8557007,Cloudy,Kallang
EW13,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.292936243,103.852581,Light Showers,City
EW14,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.284125611,103.8514572,Light Showers,City
EW15,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.276521247,103.8458611,Light Showers,City
EW16,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.279764543,103.8395732,Light Showers,City
EW17,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.286193393,103.827021,Light Showers,Bukit Merah
EW18,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.289562726,103.8168209,Light Showers,Bukit Merah
EW19,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.294860933,103.8058913,Light Showers,Tanglin
EW2,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.353301356,103.9451175,Cloudy,Tampines
EW20,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.302438735,103.7983136,Light Showers,Tanglin
EW21,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.307183467,103.7902028,Light Showers,Queenstown
EW22,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.311405293,103.7786522,Cloudy,Bukit Timah
